customer_id,hist_avg_balance,hist_std_balance,hist_avg_balance_at_due,income_hist_avg,expenses_hist_avg,installment_amount,on_time_payments_n,payments_observed_n,payment_delay_avg,payment_delay_max,payment_delay_std,failed_attempts_hist_avg,income_type,income_day_std,income_expected_day,due_day,nomina_en_banco_mock,income_last_30d,expenses_last_30d,expenses_last_7d,current_balance,balance_14d_ago,min_balance_30d,avg_balance_30d,failed_payment_attempts_30d,partial_payments_n,last_payment_delay_days,hist_cycles_available,tenure_months,external_debt_ratio_mock,next_due_date,next_expected_income_date,days_to_due,contacts_sent_90d,contacts_answered_90d,opt_out_flag,current_cycle_paid,app_logins_30d,app_logins_hist_avg,push_enabled,activity_events_90d,days_since_last_login,days_since_last_contact,balance_ratio,min_balance_ratio_30d,projected_coverage,balance_vs_historical,recent_balance_drop,income_variation,income_amount_cv,expense_variation_30d,spending_velocity_7d,payment_punctuality,last_payment_delay_deviation,failed_attempts_deviation,income_due_gap,income_due_gap_pos,income_date_unknown,baseline_unreliable,contact_history_insufficient,contact_response_rate,app_engagement_ratio,synthetic_late_payment_next_cycle,credit_product,digital_capability,has_missing_core,full_name_mock,dui_mock,dataset_version,generator_seed,snapshot_date
C01737,448.96853700187734,170.65545135772786,236.12667954872123,576.2103863123325,451.90357997882444,102.79751719087983,4,6,1.8333333333333333,8,3.2506409624359724,0.0,SALARIED,0.19050910051247372,28.0,10,False,430.52356129559695,667.4915768395344,119.6927028103522,334.7036516504336,552.1404678551017,279.6552167021571,279.6552167021571,0,3,2,6,69,0.8720065886369435,2026-10-10,2026-09-28,28,3,2,False,False,8,8.318499220919081,True,24,28,85,3.2559507349670542,2.720447189233944,7.444024270791641,0.7454946707079254,0.3938070633535416,-0.2528361662293373,0.06147138436971405,0.4770663619677723,1.1389124691347468,0.6666666666666666,0.16666666666666674,0.0,-12.0,0.0,0,0,0,0.6666666666666666,0.9617119371583122,0,SALARY_ADVANCE,D1,0,Cliente Demo 01737,DUI-DEMO-01737,synth_v1,42,2026-09-12
C01738,590.57086575807,142.1973041184443,254.10237572072404,760.9535291554927,571.9025088257964,135.98993739040475,5,6,0.16666666666666666,1,0.408248290463863,0.0,SALARIED,1.3060156523052173,10.0,25,False,781.2011040108393,547.7567792579688,115.52196207494625,395.4231118461258,638.6886607028512,261.5950339780249,261.5950339780249,0,0,0,6,81,0.1766660377783057,2026-09-25,2026-09-10,13,4,0,False,False,8,8.018463841256064,True,24,12,34,2.9077380241078505,1.923635226237575,8.652288826923057,0.6695608178005052,0.380882836700156,0.026608162101327604,0.05197422794836709,-0.04222000987091754,0.8685823706948959,0.8333333333333334,-0.16666666666666666,0.0,-15.0,0.0,0,0,0,0.0,0.9976973343496213,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 01738,DUI-DEMO-01738,synth_v1,42,2026-09-12
C01739,1526.7840565582655,211.91776007718218,1414.6076719779915,1960.0334186961475,1694.6425767717908,668.5189850672137,2,6,3.0,13,5.0199601592044525,0.0,INDEPENDENT,10.41987737482207,1.0,25,True,2279.6428919875348,2121.628944591595,454.48522852799516,601.7849424780412,777.2099193687881,532.315865314228,532.315865314228,1,1,1,6,109,0.3130036799035842,2026-09-25,2026-09-01,13,4,2,False,False,5,1.8370280400993937,True,15,3,79,0.9001762940472617,0.7962614034973267,4.310166051867433,0.39415196922779483,0.22571119142846047,0.16306327751493022,0.29172633518476493,0.25196249266508564,1.1532145535922962,0.3333333333333333,-2.0,1.0,-15.0,0.0,0,0,0,0.5,2.7217875235750193,0,PERSONAL_LOAN_ACCOUNT_DEBIT,D2,0,Cliente Demo 01739,DUI-DEMO-01739,synth_v1,42,2026-09-12
C01740,547.1271320289969,219.91438127229645,324.0828027163971,1011.8105532140236,783.138501131465,150.05019226220014,3,6,0.5,1,0.5477225575051661,0.0,BIWEEKLY,0.9587466260916566,22.0,5,True,1136.1376915961068,772.2269618031306,195.52025229857836,426.9623250469795,691.7990613173173,316.2356834424083,316.2356834424083,0,0,0,6,71,0.35861880205845365,2026-10-05,2026-09-22,23,2,0,False,False,10,10.876400449027194,True,30,12,71,2.8454633653577637,2.107532677397793,10.0,0.7803713251499858,0.3828232084704454,0.12287590595606777,0.06613350358146786,-0.013933090139955516,1.073548400020181,0.5,-0.5,0.0,-13.0,0.0,0,0,0,0.0,0.9194218295717881,0,STUDENT_LOAN,D1,0,Cliente Demo 01740,DUI-DEMO-01740,synth_v1,42,2026-09-12
C01741,436.69695108088695,181.686321648138,206.92798020121498,677.7818706944316,420.40593130867904,92.6888888521347,6,6,0.0,0,0.0,0.0,SALARIED,0.8061607974139848,28.0,5,False,807.4401952527195,448.7616447960697,114.86723855521038,299.1934363335952,361.6079027363165,151.69150215124762,151.69150215124762,1,0,3,6,60,0.5688459529268491,2026-10-05,2026-09-28,23,3,2,False,False,6,4.433352814400488,False,18,29,39,3.22793206433723,1.6365661950402597,10.0,0.6851282922700719,0.17260260611127673,0.19129801218413303,0.07447791333092657,0.06744841443868858,1.1748861968951192,1.0,3.0,1.0,-7.0,0.0,0,0,0,0.6666666666666666,1.3533775116004085,1,CREDICHEQUE,D2,0,Cliente Demo 01741,DUI-DEMO-01741,synth_v1,42,2026-09-12
C01742,409.22478924932466,86.7873698333747,182.2043642096319,579.4519519265688,464.89458384011635,108.15124887314144,6,6,0.0,0,0.0,0.16666666666666666,SALARIED,0.5227547583319598,27.0,20,False,617.1450425320797,392.9921002963557,116.95832524827834,380.59326902642874,479.69643208422815,316.2259317451238,316.2259317451238,0,0,0,6,2,0.19454433692601403,2026-09-20,2026-09-27,8,3,2,False,False,0,1.5183551294652886,True,0,4,77,3.519083440939777,2.923923071069188,3.519083440939777,0.9300347364698578,0.2065955809327309,0.06504955325491361,0.06744140518028943,-0.15466405943005973,1.081795348987241,1.0,0.0,-0.16666666666666666,7.0,7.0,0,0,0,0.6666666666666666,0.0,0,STUDENT_LOAN,D2,0,Cliente Demo 01742,DUI-DEMO-01742,synth_v1,42,2026-09-12
C01743,488.1778309857122,189.67156689573545,170.19899975729393,557.4346490456768,386.6305234100419,80.67405333505315,6,6,0.0,0,0.0,0.0,SALARIED,0.6034593156511503,28.0,5,True,476.22147718209607,332.9115792756137,81.73944864392796,343.15665236684646,438.01466632790635,334.7266151537269,334.7266151537269,0,0,1,6,23,0.0865649233724115,2026-10-05,2026-09-28,23,5,3,False,False,11,9.277818450898952,False,33,20,42,4.253618582193437,4.149123557279935,10.0,0.7029337069115902,0.21656355655006157,-0.14569092897726568,0.043751757377383585,-0.1389412911857879,0.9090840166184387,1.0,1.0,0.0,-7.0,0.0,0,0,0,0.6,1.1856235448252581,1,PERSONAL_LOAN_PAYROLL_DEDUCTION,D2,0,Cliente Demo 01743,DUI-DEMO-01743,synth_v1,42,2026-09-12
C01744,478.3273970436929,113.31955563838265,582.5242400742475,868.8248201072902,777.2420386842044,291.3082726132462,4,6,0.8333333333333334,4,1.6020819787597222,0.3333333333333333,SALARIED,1.6871679073182966,9.0,25,True,819.7632804970656,808.9495016840527,150.3551399203987,383.191322597004,591.0495269693172,311.7935141986512,311.7935141986512,0,0,2,6,93,0.1403765905291679,2026-09-25,2026-09-09,13,10,2,False,False,1,2.6460376845778697,True,3,29,54,1.3154151756814192,1.0703215236616441,4.129490015174288,0.8011067836910905,0.35167645838096345,-0.05646885134354938,0.07091438161362057,0.04079483792915521,0.8318220959229408,0.6666666666666666,1.1666666666666665,-0.3333333333333333,-15.0,0.0,0,0,0,0.2,0.3779235669349634,0,PERSONAL_LOAN_MORTGAGE_BACKED,D2,0,Cliente Demo 01744,DUI-DEMO-01744,synth_v1,42,2026-09-12
C01745,321.1509214528482,124.24865050683162,86.4438856125194,435.55317888370735,370.20219488036355,47.743151160099146,3,6,1.8333333333333333,9,3.5449494589721118,0.16666666666666666,INDEPENDENT,11.102123454368279,4.0,25,True,413.463195429502,374.2250837139708,67.18817998296674,264.67714185128995,311.675110200273,201.60763562227183,201.60763562227183,0,0,2,6,4,0.34258581010316924,2026-09-25,2026-09-04,13,1,1,False,False,9,11.068664253204412,True,27,10,71,5.54377194257113,4.222755111957573,10.0,0.8241518992189789,0.15079153519440036,-0.050717075491953624,0.2301902817691439,0.010866734150258843,0.7804091329607659,0.5,0.16666666666666674,-0.16666666666666666,-15.0,0.0,0,0,1,1.0,0.8131062424623163,1,VEHICLE_LOAN,D1,0,Cliente Demo 01745,DUI-DEMO-01745,synth_v1,42,2026-09-12
C01746,766.8072274577479,181.52296574736656,220.4954339288622,892.9364424547634,691.7763774469558,142.8665451722351,4,6,2.1666666666666665,9,3.710345895825168,0.0,UNKNOWN,1.484341755933623,16.0,15,True,912.8249286584003,623.3562729446643,175.42690712635377,702.4022944285525,884.9212221753942,635.8273469020894,635.8273469020894,1,0,2,6,66,0.030687050049183102,2026-09-15,2026-09-16,3,2,1,False,True,6,3.5236815593540753,True,18,20,37,4.916492476120004,4.450498513389243,4.916492476120004,0.9160089645441635,0.20625443618377345,0.022273126348121234,0.22841510036863497,-0.09890494491124467,1.090432869979233,0.6666666666666666,-0.16666666666666652,1.0,1.0,1.0,0,0,0,0.5,1.7027645372982732,1,OVERDRAFT_ELITE,D1,0,Cliente Demo 01746,DUI-DEMO-01746,synth_v1,42,2026-09-12
C01747,361.381281639716,136.5477737800477,206.63363652926796,529.760957596886,327.71007984298444,137.38486271841677,2,6,5.0,13,5.019960159204453,0.3333333333333333,SALARIED,1.7529262483823758,17.0,5,False,448.6644099414823,334.7934237595195,90.7751882056689,195.25460867243115,277.1072157101245,130.12826628224775,130.12826628224775,0,3,4,6,94,0.5028223630023014,2026-10-05,2026-09-17,23,2,0,False,False,5,6.114943257376339,True,15,27,66,1.4212235963187871,0.9471805241670467,4.6869721006577425,0.5403008362427938,0.29538244548390785,-0.153081397359435,0.05808305994411722,0.02161466598747556,1.1910933880074621,0.3333333333333333,-1.0,-0.3333333333333333,-15.0,0.0,0,0,0,0.0,0.8176690755010025,1,SALARY_ADVANCE,D1,0,Cliente Demo 01747,DUI-DEMO-01747,synth_v1,42,2026-09-12
C01748,635.8073030718188,154.01706539731632,546.9580923200434,797.5875692017445,585.3013841158754,257.1012185760042,2,6,2.0,5,2.3664319132398464,0.0,SALARIED,1.973009637875392,8.0,20,True,667.5387538354692,682.5554560513532,141.94851528102316,526.2201000162318,742.079203944235,277.29905354192675,277.29905354192675,0,0,3,6,1,0.40354086118000243,2026-09-20,2026-09-08,8,2,2,False,False,3,3.689784011281444,True,9,1,13,2.0467429245601596,1.0785598570002564,4.6431473972139194,0.8276408551362481,0.29088418430362645,-0.163052710934842,0.05511519575982044,0.1661606730733851,1.0428449893902172,0.3333333333333333,1.0,0.0,-12.0,0.0,0,0,0,1.0,0.8130557211011694,0,SALARY_ADVANCE,D3,0,Cliente Demo 01748,DUI-DEMO-01748,synth_v1,42,2026-09-12
C01749,715.521626722802,230.9994718222878,338.4090291945236,1004.2716063514064,796.5591243180402,164.91322458556206,5,6,0.16666666666666666,1,0.408248290463863,0.0,SALARIED,0.8160799930504739,22.0,5,True,998.1558047813248,826.3014329318386,161.66508478392183,418.5071978149782,539.022952313883,399.2807330173031,399.2807330173031,0,0,0,6,41,0.47666393327481354,2026-10-05,2026-09-22,23,2,1,False,False,9,6.000338000750744,True,27,5,89,2.5377418873878352,2.4211565447266112,8.590354146287975,0.5848980410722243,0.22358186044130873,-0.006089788391310501,0.05053642133179635,0.03733848211111981,0.8727034106426343,0.8333333333333334,-0.16666666666666666,0.0,-13.0,0.0,0,0,0,0.5,1.4999155045722337,0,PERSONAL_LOAN_ACCOUNT_DEBIT,D1,0,Cliente Demo 01749,DUI-DEMO-01749,synth_v1,42,2026-09-12
C01750,281.1179106255542,72.09694746616182,102.16038119149034,406.8335363194813,254.59203554226073,52.114741378457694,6,6,0.0,0,0.0,0.16666666666666666,BIWEEKLY,0.4584846087873444,1.0,10,True,426.76106017677046,253.96124192294567,55.75589355118086,215.85474576674932,494.1232997987303,123.50844355595837,123.50844355595837,0,1,0,6,14,0.06689688355626028,2026-10-10,2026-09-01,28,4,0,False,False,6,6.332012009048052,True,18,9,42,4.1419134021832775,2.369932965013469,10.0,0.7678441593650905,0.5631561072819825,0.048982008802834556,0.04741174506001266,-0.002477664385578742,0.9417040158362715,1.0,0.0,-0.16666666666666666,-15.0,0.0,0,0,0,0.0,0.9475661119129863,1,PERSONAL_LOAN_MORTGAGE_BACKED,D1,0,Cliente Demo 01750,DUI-DEMO-01750,synth_v1,42,2026-09-12
C01751,260.0004188875714,97.94948467281138,207.60503470522167,340.2152709762495,223.5555323480064,99.92669314359803,6,6,0.0,0,0.0,0.0,BIWEEKLY,1.3437519807097578,14.0,15,False,340.7103388516683,229.71881077069295,34.0941350428799,216.04412826319677,529.7725447401251,182.66155129100335,182.66155129100335,0,0,0,6,62,0.36595663292333064,2026-09-15,2026-09-14,3,6,2,False,False,2,4.7580383808697295,True,6,6,87,2.162026196070894,1.8279555296452423,5.571629057260908,0.8309376161298336,0.5921945551761745,0.001455160651661051,0.05356525302820225,0.027569339742808237,0.6557868604037297,1.0,0.0,0.0,-1.0,0.0,0,0,0,0.3333333333333333,0.42034129191585395,0,VEHICLE_LOAN,D1,0,Cliente Demo 01751,DUI-DEMO-01751,synth_v1,42,2026-09-12
C01752,471.37171813199024,225.99354910152945,425.20329283868244,768.0406429132507,563.0997462332039,194.82794858149447,6,6,0.0,0,0.0,0.16666666666666666,INDEPENDENT,7.292897339767962,24.0,25,True,790.5901276885933,541.6405124606912,146.15017272859268,404.4526386330024,431.69449149044857,223.5038198905283,223.5038198905283,0,0,0,6,69,0.4971501517505177,2026-09-25,2026-09-24,13,0,0,False,False,6,5.189851897606122,True,18,16,14,2.0759477353107996,1.1471856143731811,6.133836418350018,0.8580333165422334,0.0631044717837196,0.029359754569511072,0.32239872810133735,-0.038109116397338036,1.1160469294061484,1.0,0.0,-0.16666666666666666,-1.0,0.0,0,0,1,,1.1561023548220264,0,PERSONAL_LOAN_MORTGAGE_BACKED,D1,0,Cliente Demo 01752,DUI-DEMO-01752,synth_v1,42,2026-09-12
C01753,214.27043423879752,90.11511053220009,131.03554844912742,348.5815869027123,288.9104615974449,58.37278843604112,1,6,3.1666666666666665,9,3.0605010483034745,0.3333333333333333,SALARIED,0.6048543588011817,4.0,10,False,274.58160378284896,413.02251387316625,105.86745453893558,164.89276125171762,264.37781246535803,115.3325123746332,115.3325123746332,1,3,4,6,88,1.0823421321023048,2026-10-10,2026-09-04,28,2,1,False,False,10,7.848714000642634,True,30,9,22,2.824822415882875,1.975792410551068,7.528754010374153,0.7695544270375162,0.37629879105939024,-0.21228884685901786,0.07278612154784501,0.429586563219208,1.5756786791325001,0.16666666666666666,0.8333333333333335,0.6666666666666667,-15.0,0.0,0,0,0,0.5,1.2740940744154041,1,CREDICHEQUE,D1,0,Cliente Demo 01753,DUI-DEMO-01753,synth_v1,42,2026-09-12
C01754,457.6453532835241,97.7509803746533,112.57296859702332,570.3273931640098,414.5345573852589,67.54624609441662,3,6,1.0,3,1.2649110640673518,0.16666666666666666,SALARIED,0.7636147094949082,7.0,10,False,483.08555938366345,500.4709451145331,117.49062906376392,385.7908723829066,527.0603732205733,341.54682344892376,341.54682344892376,2,0,0,6,8,0.9624136595311445,2026-10-10,2026-09-07,28,3,1,False,False,10,13.304718319373755,True,30,23,5,5.711507221935701,5.056488601476198,10.0,0.8429909090410853,0.2680328630559858,-0.152967987906655,0.06940234497941446,0.2073081392087823,1.218739658668926,0.5,-1.0,1.8333333333333333,-15.0,0.0,0,0,0,0.3333333333333333,0.7516130563574903,1,HOME_LOAN,D2,0,Cliente Demo 01754,DUI-DEMO-01754,synth_v1,42,2026-09-12
C01755,543.4586785177622,201.67755684386077,397.364383829972,766.7237760253023,421.74664191438677,236.7415513828351,6,6,0.0,0,0.0,0.3333333333333333,SALARIED,1.9160008656801562,3.0,25,False,793.6298688313512,440.62692330794715,76.72847384512005,316.6037309345842,987.0053230650539,282.5883888564087,282.5883888564087,0,0,1,6,64,0.10807479870102535,2026-09-25,2026-09-03,13,0,0,False,False,8,11.05346607180904,True,24,11,7,1.3373390901819504,1.193657755496561,4.689644015936075,0.5825718558733742,0.679227939773009,0.03509228961899446,0.0597906784523784,0.044766880200537595,0.7823000938108037,1.0,1.0,-0.3333333333333333,-15.0,0.0,0,0,1,,0.723754879060365,0,HOME_LOAN,D1,0,Cliente Demo 01755,DUI-DEMO-01755,synth_v1,42,2026-09-12
C01756,561.1019933080989,206.75954990501748,884.3472127438957,1006.17850442278,604.6068810595048,380.62398057784867,6,6,0.0,0,0.0,0.0,SALARIED,0.5201672011804337,3.0,15,False,1010.7924121515662,619.0998475790445,147.07244025787602,381.0642127287338,630.9461294851078,284.62099183098115,284.62099183098115,0,0,0,6,4,0.577733149686073,2026-09-15,2026-09-03,3,3,1,False,False,5,6.843594152505839,True,15,20,32,1.0011566064498008,0.7477747234918843,3.656775967628831,0.6791353751607383,0.3960431882834332,0.0045855757288644355,0.062325432034648125,0.023970892448565095,1.0459879186300984,1.0,0.0,0.0,-12.0,0.0,0,0,0,0.3333333333333333,0.7306102449352887,1,PERSONAL_LOAN_ACCOUNT_DEBIT,D1,0,Cliente Demo 01756,DUI-DEMO-01756,synth_v1,42,2026-09-12
C01757,710.7651899921626,226.51140494396088,417.56169332515145,911.9567006013549,504.1988382982404,206.45488053457862,5,6,0.8333333333333334,5,2.0412414523193148,0.0,UNKNOWN,0.3799218226518395,4.0,20,True,953.3864179731909,451.3082742034328,139.6303731269281,689.3300683349962,800.1816890780964,480.9404905657587,480.9404905657587,0,0,4,6,98,0.23831856112895997,2026-09-20,2026-09-04,8,3,0,False,False,6,5.606995193029729,False,18,18,34,3.338889671922975,2.3295186305135913,7.956782043876422,0.9698421898554109,0.13853306349813416,0.04542947855366021,0.2070052073946178,-0.10490021014987366,1.190821078589316,0.8333333333333334,3.1666666666666665,0.0,-15.0,0.0,0,0,0,0.0,1.07009187513819,0,SALARY_ADVANCE,D1,0,Cliente Demo 01757,DUI-DEMO-01757,synth_v1,42,2026-09-12
C01758,439.21097864097266,118.3158341981787,413.02521083136213,560.1795544249001,403.95538979003567,172.10757911609963,5,6,0.5,3,1.224744871391589,0.5,INDEPENDENT,8.361953184498288,1.0,20,True,500.47195201849297,466.0423195236674,72.91128840006921,351.56129530532485,447.7960776251822,274.0587822166557,274.0587822166557,0,0,1,6,59,0.3628979668011679,2026-09-20,2026-09-01,8,4,0,False,False,1,0.1,True,3,17,46,2.042683402502397,1.5923690497777685,4.95058527753189,0.8004383141631441,0.21490760443955595,-0.1065865434301775,0.35553296882927327,0.15369749062118648,0.7761216907719822,0.8333333333333334,0.5,-0.5,-15.0,0.0,0,0,0,0.0,5.0,0,STUDENT_LOAN,D1,0,Cliente Demo 01758,DUI-DEMO-01758,synth_v1,42,2026-09-12
C01759,654.2631616123771,258.6825429500472,238.4794821423101,866.6851240631503,503.36004035421377,107.54673262398774,5,6,0.3333333333333333,2,0.816496580927726,0.0,INDEPENDENT,10.034594802943218,25.0,30,True,785.597462486777,550.6650587917202,132.43983861050773,571.7598429569287,636.6653826638342,487.90327752436974,487.90327752436974,1,0,3,6,114,0.7967574374506778,2026-09-28,2026-09-25,16,5,1,False,False,0,1.1852235094783414,True,0,20,0,5.3163850635607375,4.5366629521903805,10.0,0.8738988781637562,0.1019460794858016,-0.0935606938725591,0.3560102557870714,0.09397849381174148,1.131379649493895,0.8333333333333334,2.6666666666666665,1.0,-3.0,0.0,0,0,0,0.2,0.0,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 01759,DUI-DEMO-01759,synth_v1,42,2026-09-12
C01760,611.5883317841452,190.95607753232005,260.5086859083562,800.6011982384231,725.3160163197803,135.69968789480694,6,6,0.0,0,0.0,0.0,BIWEEKLY,1.4596246627194562,6.0,25,False,874.4011519811037,795.804562181756,138.82446853064093,427.12586124695486,569.159836618505,296.5292279284649,296.5292279284649,0,1,0,6,36,0.271847790327619,2026-09-25,2026-09-06,13,9,1,False,False,1,0.49017530101003626,True,3,11,49,3.1475817510948043,2.185187250823535,9.591230705239273,0.6983878518429701,0.24955024271460022,0.09218066860887035,0.047986214560201544,0.0971832198324136,0.8230139708076877,1.0,0.0,0.0,-15.0,0.0,0,0,0,0.1111111111111111,2.040086470981787,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 01760,DUI-DEMO-01760,synth_v1,42,2026-09-12
C01761,1064.944692194631,461.142345947919,1038.508902824278,1538.142805960011,1045.0062396374199,411.8399405120219,6,6,0.0,0,0.0,0.0,SALARIED,0.41489144715680837,18.0,10,True,1545.3094679956757,1065.9057032182202,193.7825977893079,857.9534733172102,1297.7984774509277,502.7879472717249,502.7879472717249,0,0,0,6,67,0.17786529172790788,2026-10-10,2026-09-18,28,5,3,False,False,12,12.480030966942802,True,36,28,65,2.083220661528252,1.220833381644897,5.83542950769908,0.8056319540399279,0.3389162583991003,0.004659295617998103,0.07572962380317663,0.01999936726507174,0.7973781771706334,1.0,0.0,0.0,-15.0,0.0,0,0,0,0.6,0.9615360756544346,0,OVERDRAFT_ELITE,D1,0,Cliente Demo 01761,DUI-DEMO-01761,synth_v1,42,2026-09-12
C01762,678.5830210968178,222.9085528217939,784.4921267856893,903.3424299014126,591.0687153899966,359.9289776484149,6,6,0.0,0,0.0,0.3333333333333333,BIWEEKLY,0.8123839191966455,20.0,5,False,877.031952582533,657.8327214078136,175.31236649238224,380.77535211155885,584.9845774839597,248.86733044775545,248.86733044775545,0,1,1,6,97,0.4132730423695089,2026-10-05,2026-09-20,23,3,1,False,False,6,7.766659766844313,True,18,29,37,1.0579180220479694,0.6914345493205983,3.494598609181005,0.5611330379237873,0.3490848019459116,-0.029125696356088422,0.06230102677082792,0.11295472807043262,1.2753900795102069,1.0,1.0,-0.3333333333333333,-15.0,0.0,0,0,0,0.3333333333333333,0.7725328751510215,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 01762,DUI-DEMO-01762,synth_v1,42,2026-09-12
C01763,664.5376212064548,321.17590134718193,372.35448917361015,973.4816203092885,908.6911062730137,190.63138989887096,6,6,0.0,0,0.0,0.16666666666666666,SALARIED,1.7461301920737207,10.0,15,False,1023.1341667577076,835.5290200706751,174.187003007513,603.4012659888449,839.8933580347995,513.5596805572525,513.5596805572525,0,0,1,6,15,0.5798891869498753,2026-09-15,2026-09-10,3,4,4,False,False,5,2.3298081912466175,False,15,26,9,3.165277587856577,2.6939932653782432,8.5323588817635,0.9080016642148596,0.2815739519589771,0.05100511957549216,0.07637048525757195,-0.08051370338861585,0.8242670229318495,1.0,1.0,-0.16666666666666666,-5.0,0.0,0,0,0,1.0,2.146099416589584,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D1,0,Cliente Demo 01763,DUI-DEMO-01763,synth_v1,42,2026-09-12
C01764,613.841434115043,135.4215812165792,652.4465582132865,867.472588623981,485.9895360630527,323.95491789581297,6,6,0.0,0,0.0,0.0,SALARIED,1.521585446839756,28.0,5,True,859.261447449807,506.78019191614356,106.12064021123994,510.41176598695034,618.5573153130051,373.7094348484827,373.7094348484827,0,0,0,6,56,0.6532722161439799,2026-10-05,2026-09-28,23,2,2,False,False,16,17.018375247187024,True,48,1,27,1.5755641843693315,1.1535846940550885,4.227974751342585,0.8315042576472471,0.1748351311168804,-0.009465591514769205,0.06168564200473711,0.0427800483555956,0.938947691353438,1.0,0.0,0.0,-7.0,0.0,0,0,0,1.0,0.9401602542901178,0,VEHICLE_LOAN,D1,0,Cliente Demo 01764,DUI-DEMO-01764,synth_v1,42,2026-09-12
C01765,512.2374254818046,196.6514640015237,502.0605360088298,846.6051807905213,552.3773201021148,224.75827641452452,5,6,2.0,12,4.898979485566356,0.0,INDEPENDENT,10.072288294183101,,25,False,825.0763531068734,616.7074139210741,170.68140464644048,410.2229118546196,861.9605778980514,258.3834156406653,258.3834156406653,0,0,3,6,99,0.15576704275645198,2026-09-25,,13,4,2,False,False,8,6.196043557194646,False,24,8,43,1.8251737751273742,1.1496057887724922,1.8251737751273742,0.800845255437493,0.5240815851985068,-0.02542959595823084,0.34264940406115574,0.11646041840940714,1.3286751886265291,0.8333333333333334,1.0,0.0,-15.0,0.0,1,0,0,0.5,1.2911465076307698,1,STUDENT_LOAN,D2,0,Cliente Demo 01765,DUI-DEMO-01765,synth_v1,42,2026-09-12
C01766,310.02163066104663,76.50533186124663,497.446713906403,668.9956345537654,408.54989322286013,236.60981811208543,6,6,0.0,0,0.0,0.16666666666666666,SALARIED,0.8394230292408562,3.0,15,False,643.0407339397472,408.8120656851418,96.06241126938899,258.08427777187626,346.81994386985156,184.7857111589371,184.7857111589371,0,1,0,6,104,1.0676720645687958,2026-09-15,2026-09-03,3,2,1,False,True,8,8.837193069861367,True,24,18,87,1.090758954261222,0.7809722886114618,3.8084852898401187,0.8324718414698147,0.2558551423192504,-0.03879681611275494,0.06406884901638082,0.0006417146758099143,1.011059788071093,1.0,0.0,-0.16666666666666666,-12.0,0.0,0,0,0,0.5,0.9052648207136544,0,CREDICHEQUE,D2,0,Cliente Demo 01766,DUI-DEMO-01766,synth_v1,42,2026-09-12
C01767,513.2828234010457,138.0819188273816,275.23334615988836,611.919259721709,537.4593208066984,118.26146415988171,4,6,1.0,4,1.6733200530681511,0.0,SALARIED,1.2563645444743334,9.0,5,True,510.2820313471917,482.9701461784824,92.42471085069599,354.31187117213733,571.2884775540214,348.24002441829373,348.24002441829373,0,0,0,6,118,0.14711108726631525,2026-10-05,2026-09-09,23,5,0,False,False,2,5.405659134287399,False,6,4,67,2.9960044355034454,2.944661871829154,7.310867565029087,0.6902858522021906,0.3798021750952724,-0.16609581535436588,0.0709611330970895,-0.10138288149218548,0.7394536502994806,0.6666666666666666,-1.0,0.0,-15.0,0.0,0,0,0,0.0,0.3699826330732284,0,PERSONAL_LOAN_ACCOUNT_DEBIT,D2,0,Cliente Demo 01767,DUI-DEMO-01767,synth_v1,42,2026-09-12
C01768,541.8342494528998,222.32098378831353,282.8997044704142,714.8383839576597,613.2242031220991,166.69627859627073,6,6,0.0,0,0.0,0.16666666666666666,SALARIED,1.5764190304285906,12.0,20,True,634.9955139043416,692.4830671147511,150.07757690773698,443.24451127035053,527.4303514594139,433.44694040526,433.44694040526,0,1,0,6,54,0.2756451147965252,2026-09-20,2026-09-12,8,2,1,False,False,6,4.95991118908681,True,18,24,44,2.6589946398495465,2.600219657302877,6.468290919595935,0.8180444697209577,0.15961508463841517,-0.1116935965459394,0.050963223352719286,0.1292494059907005,1.052361562732997,1.0,0.0,-0.16666666666666666,-8.0,0.0,0,0,0,0.5,1.2096990795322455,0,HOME_LOAN,D2,0,Cliente Demo 01768,DUI-DEMO-01768,synth_v1,42,2026-09-12
C01769,549.1923514153714,126.13362406057902,253.5919878451492,772.5755601031886,696.1108472113269,112.15200973671861,6,6,0.0,0,0.0,0.16666666666666666,SALARIED,0.598347214190827,22.0,30,False,827.1688757230933,760.6676567907806,174.33920271838466,454.7829408810125,553.6874685334092,242.66834691157018,242.66834691157018,0,0,1,6,99,0.5975848735285785,2026-09-28,2026-09-22,16,3,1,False,False,7,9.378936154020286,False,21,5,29,4.055058326182776,2.1637449697178317,10.0,0.8280940907296903,0.1786287992292331,0.07066404690903358,0.0632377840216687,0.09273926679647813,1.0769241345573675,1.0,1.0,-0.16666666666666666,-6.0,0.0,0,0,0,0.3333333333333333,0.7463533054332017,0,PERSONAL_LOAN_PAYROLL_DEDUCTION,D2,0,Cliente Demo 01769,DUI-DEMO-01769,synth_v1,42,2026-09-12
